,convp-tval,convp-pval,convr-tval,convr-pval
layouts/contestClassic.lay,1.5428686482741238,0.12943039485342905,-0.3313743346039222,0.7418041952431524
layouts/dense_complex.lay,0.9056830658245516,0.3696275165546501,-0.18115204677542046,0.8570109989720393
layouts/dense_simple.lay,1.4832525384848,0.1445441359347572,0.6074977239081418,0.5463840776714144
layouts/mediumClassic.lay,0.4438625971349738,0.6591364789088452,-2.936349833492301,0.005086189927416268
layouts/medium_complex.lay,1.0179864286726519,0.31378817740074677,-0.8328349551643834,0.4090626952790126
layouts/powerClassic.lay,-1.7163923692535499,0.0925381876995014,-3.634197562112518,0.0006779375890277922
layouts/sparse_complex.lay,2.2692404645524746,0.027786374276348978,-6.023787566730742,2.306125719929003e-07
layouts/sparse_simple.lay,0.8276921813222184,0.41194112853078924,-3.172544994237995,0.0026352350546196813
layouts/trickyClassic.lay,1.0376704474875311,0.30462276017959206,-4.385739535117733,6.292327730403349e-05
